LocationName,Latitude,Longitude,Context,Sentiment,Confidence,Literature
Madison,43.0721661,-89.4007501,"“One night a bunch of us went out to a bar over in Madison,” says Borah, “and it was hard to get him out on the dance floor.",neutral,94.7%,Into the Wild
Alaska,63.588753,-154.4930619,"And thus was he drawn north, to Alaska. McCandless assured both Westerberg and Borah that when his northern sojourn was over, he would return to South Dakota, at least for the fall.",neutral,92.5%,Into the Wild
South Dakota,43.9695148,-99.9018131,"McCandless assured both Westerberg and Borah that when his northern sojourn was over, he would return to South Dakota, at least for the fall.",neutral,90.2%,Into the Wild
Alaska,63.588753,-154.4930619,"“I got the impression that this Alaska escapade was going to be his last big adventure,” Westerberg offers, “and that he wanted to settle down some.",neutral,92.9%,Into the Wild
Carthage,,,"He liked Carthage. With his education, nobody thought he was going to work at a goddamn grain elevator the rest of his life.",neutral,77.2%,Into the Wild
Alaska,63.588753,-154.4930619,"”That spring, however, McCandless’s sights were fixed unflinchingly on Alaska. He talked about the trip at every opportunity.",neutral,85.9%,Into the Wild
Mitchell,,,Borah drove him to the Kmart in Mitchell to shop for some last pieces of gear.,neutral,100.0%,Into the Wild
Fairbanks,64.8400511,-147.7199756,"“I even offered to buy him a plane ticket to Fairbanks, which would have let him work an extra ten days and still get to Alaska by the end of April, but he said, ‘No, I want to hitch north.",neutral,96.2%,Into the Wild
Alaska,63.588753,-154.4930619,"“I even offered to buy him a plane ticket to Fairbanks, which would have let him work an extra ten days and still get to Alaska by the end of April, but he said, ‘No, I want to hitch north.",neutral,96.2%,Into the Wild
Carthage,,,“We talked for hours about books; there aren’t that many people in Carthage who like to talk about books.,neutral,87.8%,Into the Wild
Carthage,,,"”On McCandless’s final night in Carthage, he partied hard at the Cabaret with Westerberg’s crew.",neutral,77.4%,Into the Wild
Enderlin,46.623028,-97.6014862,"”A big tractor-semitrailer rig was idling out front; Rod Wolf, one of Westerberg’s employees, needed to haul a load of sunflower seeds to Enderlin, North Dakota, and had agreed to drive McCandless to Interstate 94.“When I let him off, he had that big damn machete hanging off his shoulder,” Wolf says.",neutral,88.0%,Into the Wild
North Dakota,47.5514926,-101.0020119,"”A big tractor-semitrailer rig was idling out front; Rod Wolf, one of Westerberg’s employees, needed to haul a load of sunflower seeds to Enderlin, North Dakota, and had agreed to drive McCandless to Interstate 94.“When I let him off, he had that big damn machete hanging off his shoulder,” Wolf says.",neutral,88.0%,Into the Wild
Montana,46.8796822,-110.3625658,A week later Westerberg received a terse card with a Montana postmark:APRIL 18. Arrived in Whitefish this morning on a freight train.,neutral,100.0%,Into the Wild
Whitefish,48.4106373,-114.3352652,Arrived in Whitefish this morning on a freight train. I am making good time.,neutral,79.1%,Into the Wild
Alaska,63.588753,-154.4930619,Today I will jump the border and turn north for Alaska. Give my regards to everyone.,neutral,100.0%,Into the Wild
Alaska,63.588753,-154.4930619,"TAKE CARE, ALEXThen, in early May, Westerberg received another postcard, this one from Alaska, with a photo of a polar bear on the front.",neutral,84.2%,Into the Wild
Fairbanks,64.8400511,-147.7199756,"“Greetings from Fairbanks!” it reads, This is the last you shall hear from me Wayne.",neutral,100.0%,Into the Wild
America,38.7945952,-106.5348379,"THEODORE ROSZAK, “IN SEARCH OF THE MIRACULOUS”We have in America “The Big Two-Hearted River” tradition: taking your wounds to the wilderness for a cure, a conversion, a rest, or whatever.",neutral,100.0%,Into the Wild
Michigan,44.3148443,-85.60236429999999,"But this isn’t Michigan (or Faulkner’s Big Woods in Mississippi, for that matter). This is Alaska.",neutral,100.0%,Into the Wild
Big Woods,,,"But this isn’t Michigan (or Faulkner’s Big Woods in Mississippi, for that matter). This is Alaska.",neutral,100.0%,Into the Wild
Mississippi,32.3546679,-89.3985283,"But this isn’t Michigan (or Faulkner’s Big Woods in Mississippi, for that matter). This is Alaska.",neutral,100.0%,Into the Wild
Alaska,63.588753,-154.4930619,"This is Alaska. EDWARD HOAGLAND, “Up THE BLACK TO CHALKYITSIK”When McCandless turned up dead in Alaska and the perplexing circumstances of his demise were reported in the news media, many people concluded that the boy must have been mentally disturbed.",neutral,84.6%,Into the Wild
Alaska,63.588753,-154.4930619,"EDWARD HOAGLAND, “Up THE BLACK TO CHALKYITSIK”When McCandless turned up dead in Alaska and the perplexing circumstances of his demise were reported in the news media, many people concluded that the boy must have been mentally disturbed.",neutral,83.5%,Into the Wild
Healy,,,"“Alex is a nut in my book,” wrote a resident of Healy, the hamlet at the head of the Stampede Trail.",neutral,86.5%,Into the Wild
Healy,,,"“The author describes a man who has given away a small fortune, forsaken a loving family, abandoned his car, watch and map and burned the last of his money before traipsing off into the ‘wilderness’ west of Healy.",neutral,82.7%,Into the Wild
North Pole,,,"Why would any son cause his parents and family such permanent and perplexing pain?”“Krakauer is a kook if he doesn’t think Chris ‘Alexander Su-pertramp’ McCandless was a kook,” opined a man from North Pole, Alaska.",neutral,100.0%,Into the Wild
Alaska,63.588753,-154.4930619,"Why would any son cause his parents and family such permanent and perplexing pain?”“Krakauer is a kook if he doesn’t think Chris ‘Alexander Su-pertramp’ McCandless was a kook,” opined a man from North Pole, Alaska.",neutral,100.0%,Into the Wild
Alaska,63.588753,-154.4930619,“McCandless had already gone over the edge and just happened to hit bottom in Alaska.”The,neutral,100.0%,Into the Wild
Ambler,40.1545535,-75.22156509999999,"most strident criticism came in the form of a dense, mul-tipage epistle from Ambler, a tiny Inupiat village on the Kobuk River north of the Arctic Circle.",neutral,88.3%,Into the Wild
the Kobuk River,,,"most strident criticism came in the form of a dense, mul-tipage epistle from Ambler, a tiny Inupiat village on the Kobuk River north of the Arctic Circle.",neutral,88.3%,Into the Wild
the Arctic Circle,,,"most strident criticism came in the form of a dense, mul-tipage epistle from Ambler, a tiny Inupiat village on the Kobuk River north of the Arctic Circle.",neutral,88.3%,Into the Wild
Washington,38.9071923,-77.0368707,"The author was a white writer and schoolteacher, formerly from Washington, B.C., named Nick Jans.",neutral,100.0%,Into the Wild
B.C.,,,"The author was a white writer and schoolteacher, formerly from Washington, B.C., named Nick Jans.",neutral,100.0%,Into the Wild
London,,,"McCandless is, finally, just a pale 20th-century burlesque of London’s protagonist, who freezes because he ignores advice and commits big-time hubris)....",neutral,79.8%,Into the Wild
Alaska,63.588753,-154.4930619,something?The prevailing Alaska wisdom held that McCandless was simply one more dreamy half-cocked greenhorn who went into the country expecting to find answers to all his problems and instead found only mosquitoes and a lonely death.,neutral,71.3%,Into the Wild
Alaska,63.588753,-154.4930619,"Dozens of marginal characters have marched off into the Alaska wilds over the years, never to reappear.",neutral,100.0%,Into the Wild
Tanana,65.1709277,-152.0887492,"There was the countercultural idealist who passed through the village of Tanana in the early 1970s, announcing that he intended to spend the rest of his life “communing with Nature.”",neutral,91.8%,Into the Wild
Tofty,65.0938693,-150.8453963,"In midwinter a field biologist discovered all his belongings—two rifles, camping gear, a diary filled with incoherent ranting about truth and beauty and recondite ecological theory—in an empty cabin near Tofty, its interior filled with drifted snow.",neutral,80.2%,Into the Wild
Vietnam,,,A few years later there was the Vietnam vet who built a cabin on the Black River east of Chalkyitsik to “get away from people.”,neutral,100.0%,Into the Wild
the Black River,,,A few years later there was the Vietnam vet who built a cabin on the Black River east of Chalkyitsik to “get away from people.”,neutral,100.0%,Into the Wild
Chalkyitsik,66.6538576,-143.7216792,A few years later there was the Vietnam vet who built a cabin on the Black River east of Chalkyitsik to “get away from people.”,neutral,100.0%,Into the Wild
Alaska,63.588753,-154.4930619,"Writing about this death, Edward Hoagland observed that Alaska is “not the best site in the world for eremitic experiments or peace-love theatrics.",neutral,70.4%,Into the Wild
Prince William Sound,60.6905448,-147.0970548,”And then there was the wayward genius I bumped into on the shore of Prince William Sound in 1981.,neutral,100.0%,Into the Wild
Cordova,,,"I was camped in the woods outside Cordova, Alaska, trying in vain to find work as a deckhand on a seine boat, biding my time until the Department of Fish and Game announced the first “opener”—the start of the commercial salmon season.",neutral,93.1%,Into the Wild
Alaska,63.588753,-154.4930619,"I was camped in the woods outside Cordova, Alaska, trying in vain to find work as a deckhand on a seine boat, biding my time until the Department of Fish and Game announced the first “opener”—the start of the commercial salmon season.",neutral,93.1%,Into the Wild
Hippie Cove,,,"From our brief conversation I deduced that I had just met the celebrated eccentric whom the locals called the Mayor of Hippie Cove—a reference to a bight of tidewater north of town that was a magnet for long-haired transients, near which the Mayor had been living for some years.",neutral,92.2%,Into the Wild
Hippie Cove,,,"Most of the residents of Hippie Cove were, like me, summer squatters who’d come to Cordova hoping to score high-paying fishing jobs or, failing that, find work in the salmon canneries.",neutral,76.5%,Into the Wild
Cordova,,,"Most of the residents of Hippie Cove were, like me, summer squatters who’d come to Cordova hoping to score high-paying fishing jobs or, failing that, find work in the salmon canneries.",neutral,76.5%,Into the Wild
